review_id,rating,review_text,review_date,reviewer_name,branch_name,category,sentiment_manual
1099,2,Great food and lovely ambience. Service was quick.,4/17/2024,Naveen,"ChaiCofi, Kochi",,
1100,3,Crowded but food quality is really good.,3/14/2024,Kiran,"Kashi Art Café, Fort Kochi",,
1101,3,One of the best cafés in Kochi. Highly recommended!,12/29/2024,Priya,"French Toast, Panampilly",,
1102,5,Small portions. Price doesn’t match quality.,12/13/2024,Priya,"French Toast, Panampilly",,
1103,5,One of the best cafés in Kochi. Highly recommended!,1/3/2024,Sneha,"Bloomsbury's, Kakkanad",,
1104,3,Very average experience. Overpriced for the portion size.,2/22/2024,Merin,"Kashi Art Café, Fort Kochi",,
1105,2,Very average experience. Overpriced for the portion size.,9/5/2024,Arjun,"Kashi Art Café, Fort Kochi",,
1106,5,Crowded but food quality is really good.,1/28/2025,Sneha,"French Toast, Panampilly",,
1107,1,Very average experience. Overpriced for the portion size.,9/16/2024,Gokul,"Kashi Art Café, Fort Kochi",,
1108,2,Very average experience. Overpriced for the portion size.,5/30/2024,Anjana,"French Toast, Panampilly",,
1109,2,Great food and lovely ambience. Service was quick.,1/29/2024,Joseph,"Kashi Art Café, Fort Kochi",,
1110,2,Not worth the hype. Staff seemed uninterested.,5/11/2024,Priya,"Kashi Art Café, Fort Kochi",,
1111,3,Small portions. Price doesn’t match quality.,8/14/2024,Adarsh,"Kashi Art Café, Fort Kochi",,
1112,2,Very average experience. Overpriced for the portion size.,5/26/2024,Adarsh,"Bloomsbury's, Kakkanad",,
1113,5,Great food and lovely ambience. Service was quick.,11/18/2024,Naveen,"Kashi Art Café, Fort Kochi",,
1114,5,Perfect spot for brunch. Peaceful and aesthetic.,8/6/2024,Fathima,"Kashi Art Café, Fort Kochi",,
1115,4,Not worth the hype. Staff seemed uninterested.,12/29/2024,Harish,"ChaiCofi, Kochi",,
1116,1,Amazing place to chill. Strong coffee and good music.,5/25/2024,Harish,"Kashi Art Café, Fort Kochi",,
1117,3,Not worth the hype. Staff seemed uninterested.,3/15/2025,Saniya,"ChaiCofi, Kochi",,
1118,3,One of the best cafés in Kochi. Highly recommended!,12/12/2024,Saniya,"French Toast, Panampilly",,
1119,3,Service was slow and the food was cold when served.,9/26/2024,Arjun,"Bloomsbury's, Kakkanad",,
1120,2,One of the best cafés in Kochi. Highly recommended!,1/26/2024,Priya,"Bloomsbury's, Kakkanad",,
1121,1,Crowded but food quality is really good.,1/20/2025,Harish,"Bloomsbury's, Kakkanad",,
1122,2,Perfect spot for brunch. Peaceful and aesthetic.,2/6/2024,Lekshmi,"Bloomsbury's, Kakkanad",,
1123,4,Small portions. Price doesn’t match quality.,3/3/2025,Joel,"ChaiCofi, Kochi",,
1124,3,Great food and lovely ambience. Service was quick.,6/1/2024,Saniya,"French Toast, Panampilly",,
1125,4,Perfect spot for brunch. Peaceful and aesthetic.,2/15/2025,Arjun,"French Toast, Panampilly",,
1126,3,Amazing place to chill. Strong coffee and good music.,9/29/2024,Gayathri,"Kashi Art Café, Fort Kochi",,
1127,5,Perfect spot for brunch. Peaceful and aesthetic.,9/22/2024,Arjun,"Kashi Art Café, Fort Kochi",,
1128,4,Amazing place to chill. Strong coffee and good music.,1/4/2025,Nikhil,"Kashi Art Café, Fort Kochi",,
1129,5,One of the best cafés in Kochi. Highly recommended!,4/5/2024,Nikhil,"French Toast, Panampilly",,
1130,5,Great food and lovely ambience. Service was quick.,5/21/2024,Deepa,"French Toast, Panampilly",,
1131,3,Amazing place to chill. Strong coffee and good music.,3/31/2024,Kiran,"ChaiCofi, Kochi",,
1132,5,Not worth the hype. Staff seemed uninterested.,2/22/2024,Gayathri,"French Toast, Panampilly",,
1133,5,Small portions. Price doesn’t match quality.,3/3/2025,Alina,"ChaiCofi, Kochi",,
1134,2,Loved the desserts here! Coffee was perfect.,1/28/2025,Arjun,"French Toast, Panampilly",,
1135,2,Great food and lovely ambience. Service was quick.,1/5/2024,Gokul,"ChaiCofi, Kochi",,
1136,5,Amazing place to chill. Strong coffee and good music.,7/24/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
1137,2,Great food and lovely ambience. Service was quick.,3/16/2024,Ramesh,"Kashi Art Café, Fort Kochi",,
1138,2,Service was slow and the food was cold when served.,2/17/2024,Merin,"Kashi Art Café, Fort Kochi",,
1139,2,Amazing place to chill. Strong coffee and good music.,3/25/2025,Ritu,"ChaiCofi, Kochi",,
1140,1,Not worth the hype. Staff seemed uninterested.,3/18/2024,Anu,"ChaiCofi, Kochi",,
1141,1,Very average experience. Overpriced for the portion size.,8/31/2024,Harish,"ChaiCofi, Kochi",,
1142,5,Service was slow and the food was cold when served.,12/1/2024,Gokul,"ChaiCofi, Kochi",,
1143,3,Not worth the hype. Staff seemed uninterested.,7/14/2024,Ritu,"ChaiCofi, Kochi",,
1144,2,Great food and lovely ambience. Service was quick.,2/28/2024,Anjana,"Kashi Art Café, Fort Kochi",,
1145,5,Very average experience. Overpriced for the portion size.,3/4/2025,Ritu,"ChaiCofi, Kochi",,
1146,4,Great food and lovely ambience. Service was quick.,10/23/2024,Saniya,"Kashi Art Café, Fort Kochi",,
1147,3,Perfect spot for brunch. Peaceful and aesthetic.,2/15/2025,Anjana,"French Toast, Panampilly",,
1148,4,Very average experience. Overpriced for the portion size.,1/20/2024,Fathima,"French Toast, Panampilly",,
1149,4,Very average experience. Overpriced for the portion size.,5/26/2024,Manu,"ChaiCofi, Kochi",,
1150,2,Small portions. Price doesn’t match quality.,1/13/2025,Gayathri,"Bloomsbury's, Kakkanad",,
1151,5,Great food and lovely ambience. Service was quick.,1/21/2025,Saniya,"ChaiCofi, Kochi",,
1152,5,Perfect spot for brunch. Peaceful and aesthetic.,12/13/2024,Sneha,"French Toast, Panampilly",,
1153,2,Perfect spot for brunch. Peaceful and aesthetic.,6/12/2024,Mariya,"ChaiCofi, Kochi",,
1154,2,Small portions. Price doesn’t match quality.,1/9/2025,Anu,"ChaiCofi, Kochi",,
1155,1,Great food and lovely ambience. Service was quick.,1/24/2025,Gayathri,"French Toast, Panampilly",,
1156,5,Very average experience. Overpriced for the portion size.,3/29/2024,Mariya,"ChaiCofi, Kochi",,
1157,3,Very average experience. Overpriced for the portion size.,4/9/2024,Tina,"French Toast, Panampilly",,
1158,4,Loved the desserts here! Coffee was perfect.,3/14/2024,Akshay,"Kashi Art Café, Fort Kochi",,
1159,5,Loved the desserts here! Coffee was perfect.,1/6/2024,Alina,"ChaiCofi, Kochi",,
1160,1,Very average experience. Overpriced for the portion size.,1/24/2024,Tina,"Bloomsbury's, Kakkanad",,
1161,3,Not worth the hype. Staff seemed uninterested.,4/28/2024,Joel,"Bloomsbury's, Kakkanad",,
1162,2,Crowded but food quality is really good.,2/11/2025,Akshay,"French Toast, Panampilly",,
1163,1,Not worth the hype. Staff seemed uninterested.,3/30/2024,Merin,"ChaiCofi, Kochi",,
1164,4,Perfect spot for brunch. Peaceful and aesthetic.,7/9/2024,Akshay,"Bloomsbury's, Kakkanad",,
1165,2,Perfect spot for brunch. Peaceful and aesthetic.,7/26/2024,Mariya,"ChaiCofi, Kochi",,
1166,4,Perfect spot for brunch. Peaceful and aesthetic.,7/22/2024,Sneha,"ChaiCofi, Kochi",,
1167,1,Great food and lovely ambience. Service was quick.,5/8/2024,Manu,"Bloomsbury's, Kakkanad",,
1168,3,Amazing place to chill. Strong coffee and good music.,9/2/2024,Anu,"Kashi Art Café, Fort Kochi",,
1169,3,Great food and lovely ambience. Service was quick.,5/19/2024,Saniya,"Kashi Art Café, Fort Kochi",,
1170,2,Great food and lovely ambience. Service was quick.,2/1/2025,Ramesh,"Bloomsbury's, Kakkanad",,
1171,1,Not worth the hype. Staff seemed uninterested.,4/8/2024,Tina,"French Toast, Panampilly",,
1172,4,Amazing place to chill. Strong coffee and good music.,8/13/2024,Priya,"Bloomsbury's, Kakkanad",,
1173,2,One of the best cafés in Kochi. Highly recommended!,8/8/2024,Deepa,"ChaiCofi, Kochi",,
1174,5,Crowded but food quality is really good.,12/11/2024,Deepa,"Kashi Art Café, Fort Kochi",,
1175,4,One of the best cafés in Kochi. Highly recommended!,6/12/2024,Rahul,"Bloomsbury's, Kakkanad",,
1176,4,Perfect spot for brunch. Peaceful and aesthetic.,3/1/2025,Rahul,"Kashi Art Café, Fort Kochi",,
1177,3,Great food and lovely ambience. Service was quick.,3/16/2025,Ramesh,"Kashi Art Café, Fort Kochi",,
1178,5,Loved the desserts here! Coffee was perfect.,12/8/2024,Gokul,"ChaiCofi, Kochi",,
1179,5,Service was slow and the food was cold when served.,2/28/2024,Manu,"Kashi Art Café, Fort Kochi",,
1180,4,Crowded but food quality is really good.,11/11/2024,Saniya,"Kashi Art Café, Fort Kochi",,
1181,4,Service was slow and the food was cold when served.,9/2/2024,Sneha,"ChaiCofi, Kochi",,
1182,5,Small portions. Price doesn’t match quality.,3/13/2025,Naveen,"ChaiCofi, Kochi",,
1183,4,One of the best cafés in Kochi. Highly recommended!,3/6/2024,Lekshmi,"Kashi Art Café, Fort Kochi",,
1184,3,Loved the desserts here! Coffee was perfect.,9/9/2024,Arjun,"Bloomsbury's, Kakkanad",,
1185,3,Great food and lovely ambience. Service was quick.,8/8/2024,Mariya,"ChaiCofi, Kochi",,
1186,2,Not worth the hype. Staff seemed uninterested.,5/20/2024,Sneha,"Bloomsbury's, Kakkanad",,
1187,1,Great food and lovely ambience. Service was quick.,11/1/2024,Ramesh,"ChaiCofi, Kochi",,
1188,4,Great food and lovely ambience. Service was quick.,2/29/2024,Vishnu,"French Toast, Panampilly",,
1189,3,Service was slow and the food was cold when served.,8/20/2024,Fathima,"Bloomsbury's, Kakkanad",,
1190,3,Crowded but food quality is really good.,6/26/2024,Merin,"ChaiCofi, Kochi",,
1191,4,Amazing place to chill. Strong coffee and good music.,11/13/2024,Deepa,"ChaiCofi, Kochi",,
1192,5,One of the best cafés in Kochi. Highly recommended!,7/26/2024,Naveen,"Kashi Art Café, Fort Kochi",,
1193,3,Service was slow and the food was cold when served.,10/11/2024,Joel,"Bloomsbury's, Kakkanad",,
1194,3,One of the best cafés in Kochi. Highly recommended!,2/29/2024,Kiran,"ChaiCofi, Kochi",,
1195,5,Perfect spot for brunch. Peaceful and aesthetic.,3/2/2025,Manu,"ChaiCofi, Kochi",,
1196,1,Small portions. Price doesn’t match quality.,8/7/2024,Gayathri,"Bloomsbury's, Kakkanad",,
1197,4,Amazing place to chill. Strong coffee and good music.,6/12/2024,Kiran,"Bloomsbury's, Kakkanad",,
1198,3,Great food and lovely ambience. Service was quick.,10/2/2024,Joseph,"Bloomsbury's, Kakkanad",,
1199,4,Service was slow and the food was cold when served.,5/27/2024,Adarsh,"ChaiCofi, Kochi",,
1200,3,Crowded but food quality is really good.,3/9/2024,Tina,"French Toast, Panampilly",,
1201,4,Small portions. Price doesn’t match quality.,6/29/2024,Anu,"French Toast, Panampilly",,
1202,5,Very average experience. Overpriced for the portion size.,2/26/2025,Manu,"Bloomsbury's, Kakkanad",,
1203,1,Loved the desserts here! Coffee was perfect.,11/21/2024,Akshay,"French Toast, Panampilly",,
1204,4,Great food and lovely ambience. Service was quick.,1/29/2024,Sneha,"ChaiCofi, Kochi",,
1205,2,Loved the desserts here! Coffee was perfect.,2/6/2024,Rahul,"ChaiCofi, Kochi",,
1206,5,Small portions. Price doesn’t match quality.,4/18/2024,Sneha,"Kashi Art Café, Fort Kochi",,
1207,3,Great food and lovely ambience. Service was quick.,12/22/2024,Nikhil,"ChaiCofi, Kochi",,
1208,1,Very average experience. Overpriced for the portion size.,4/7/2024,Naveen,"French Toast, Panampilly",,
1209,5,Not worth the hype. Staff seemed uninterested.,1/6/2024,Sneha,"ChaiCofi, Kochi",,
1210,2,Amazing place to chill. Strong coffee and good music.,1/8/2025,Sneha,"ChaiCofi, Kochi",,
1211,4,Amazing place to chill. Strong coffee and good music.,12/28/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
1212,4,Small portions. Price doesn’t match quality.,1/19/2024,Anu,"ChaiCofi, Kochi",,
1213,5,Amazing place to chill. Strong coffee and good music.,3/27/2024,Vishnu,"French Toast, Panampilly",,
1214,4,One of the best cafés in Kochi. Highly recommended!,6/12/2024,Naveen,"ChaiCofi, Kochi",,
1215,1,Loved the desserts here! Coffee was perfect.,2/7/2025,Merin,"French Toast, Panampilly",,
1216,2,Crowded but food quality is really good.,5/17/2024,Tina,"French Toast, Panampilly",,
1217,5,Very average experience. Overpriced for the portion size.,7/28/2024,Gayathri,"Kashi Art Café, Fort Kochi",,
1218,4,Amazing place to chill. Strong coffee and good music.,1/30/2025,Sneha,"Bloomsbury's, Kakkanad",,
1219,2,Small portions. Price doesn’t match quality.,9/19/2024,Joel,"ChaiCofi, Kochi",,
1220,5,Crowded but food quality is really good.,11/21/2024,Joel,"French Toast, Panampilly",,
1221,3,Service was slow and the food was cold when served.,5/5/2024,Gayathri,"Bloomsbury's, Kakkanad",,
1222,3,Loved the desserts here! Coffee was perfect.,8/3/2024,Lekshmi,"Bloomsbury's, Kakkanad",,
1223,2,Not worth the hype. Staff seemed uninterested.,5/13/2024,Kiran,"Kashi Art Café, Fort Kochi",,
1224,4,Small portions. Price doesn’t match quality.,8/30/2024,Mariya,"Bloomsbury's, Kakkanad",,
1225,1,Very average experience. Overpriced for the portion size.,9/22/2024,Rahul,"Bloomsbury's, Kakkanad",,
1226,5,Loved the desserts here! Coffee was perfect.,1/28/2025,Tina,"Bloomsbury's, Kakkanad",,
1227,3,Not worth the hype. Staff seemed uninterested.,8/25/2024,Adarsh,"Bloomsbury's, Kakkanad",,
1228,4,Loved the desserts here! Coffee was perfect.,3/21/2025,Fathima,"French Toast, Panampilly",,
1229,4,Service was slow and the food was cold when served.,10/20/2024,Alina,"ChaiCofi, Kochi",,
1230,1,Small portions. Price doesn’t match quality.,1/29/2025,Rohit,"ChaiCofi, Kochi",,
1231,2,One of the best cafés in Kochi. Highly recommended!,11/26/2024,Ramesh,"ChaiCofi, Kochi",,
1232,3,Amazing place to chill. Strong coffee and good music.,2/2/2024,Adarsh,"Bloomsbury's, Kakkanad",,
1233,3,One of the best cafés in Kochi. Highly recommended!,9/18/2024,Adarsh,"Kashi Art Café, Fort Kochi",,
1234,5,Amazing place to chill. Strong coffee and good music.,12/29/2024,Manu,"French Toast, Panampilly",,
1235,2,Perfect spot for brunch. Peaceful and aesthetic.,4/13/2024,Sneha,"ChaiCofi, Kochi",,
1236,3,Service was slow and the food was cold when served.,3/16/2024,Tina,"Bloomsbury's, Kakkanad",,
1237,4,Perfect spot for brunch. Peaceful and aesthetic.,11/10/2024,Manu,"French Toast, Panampilly",,
1238,4,Amazing place to chill. Strong coffee and good music.,4/13/2024,Tina,"Bloomsbury's, Kakkanad",,
1239,2,Service was slow and the food was cold when served.,8/23/2024,Mariya,"ChaiCofi, Kochi",,
1240,1,Perfect spot for brunch. Peaceful and aesthetic.,11/12/2024,Sandeep,"ChaiCofi, Kochi",,
1241,4,Great food and lovely ambience. Service was quick.,8/3/2024,Kiran,"ChaiCofi, Kochi",,
1242,3,Amazing place to chill. Strong coffee and good music.,11/30/2024,Akshay,"French Toast, Panampilly",,
1243,2,Very average experience. Overpriced for the portion size.,1/8/2024,Alina,"ChaiCofi, Kochi",,
1244,5,Amazing place to chill. Strong coffee and good music.,3/22/2024,Manu,"ChaiCofi, Kochi",,
1245,3,Great food and lovely ambience. Service was quick.,2/24/2025,Tina,"Kashi Art Café, Fort Kochi",,
1246,4,Small portions. Price doesn’t match quality.,2/24/2024,Harish,"Bloomsbury's, Kakkanad",,
1247,3,Crowded but food quality is really good.,9/7/2024,Rahul,"ChaiCofi, Kochi",,
1248,3,Amazing place to chill. Strong coffee and good music.,3/12/2025,Manu,"ChaiCofi, Kochi",,
1249,2,Service was slow and the food was cold when served.,1/17/2024,Vishnu,"Bloomsbury's, Kakkanad",,
1250,3,Very average experience. Overpriced for the portion size.,2/12/2024,Adarsh,"ChaiCofi, Kochi",,
1251,2,Loved the desserts here! Coffee was perfect.,2/6/2024,Adarsh,"Bloomsbury's, Kakkanad",,
1252,2,Very average experience. Overpriced for the portion size.,2/28/2024,Joseph,"Bloomsbury's, Kakkanad",,
1253,4,Not worth the hype. Staff seemed uninterested.,2/5/2024,Alina,"ChaiCofi, Kochi",,
1254,2,Amazing place to chill. Strong coffee and good music.,3/1/2024,Mariya,"Kashi Art Café, Fort Kochi",,
1255,5,Service was slow and the food was cold when served.,1/15/2024,Rohit,"ChaiCofi, Kochi",,
1256,5,Not worth the hype. Staff seemed uninterested.,1/20/2024,Tina,"ChaiCofi, Kochi",,
1257,3,Loved the desserts here! Coffee was perfect.,1/30/2024,Sneha,"Bloomsbury's, Kakkanad",,
1258,3,Loved the desserts here! Coffee was perfect.,2/26/2025,Harish,"Bloomsbury's, Kakkanad",,
1259,2,Crowded but food quality is really good.,9/23/2024,Joel,"Kashi Art Café, Fort Kochi",,
1260,3,Great food and lovely ambience. Service was quick.,3/20/2024,Fathima,"ChaiCofi, Kochi",,
1261,2,Service was slow and the food was cold when served.,12/17/2024,Anu,"Kashi Art Café, Fort Kochi",,
1262,1,Great food and lovely ambience. Service was quick.,2/27/2025,Anu,"Kashi Art Café, Fort Kochi",,
1263,3,Amazing place to chill. Strong coffee and good music.,10/8/2024,Ritu,"Bloomsbury's, Kakkanad",,
1264,4,Small portions. Price doesn’t match quality.,3/8/2024,Manu,"Bloomsbury's, Kakkanad",,
1265,2,Crowded but food quality is really good.,5/7/2024,Rahul,"ChaiCofi, Kochi",,
1266,4,Perfect spot for brunch. Peaceful and aesthetic.,8/6/2024,Tina,"French Toast, Panampilly",,
1267,4,Not worth the hype. Staff seemed uninterested.,2/17/2024,Anjana,"ChaiCofi, Kochi",,
1268,1,Very average experience. Overpriced for the portion size.,3/13/2025,Merin,"Kashi Art Café, Fort Kochi",,
1269,5,Amazing place to chill. Strong coffee and good music.,1/29/2024,Anu,"Bloomsbury's, Kakkanad",,
1270,3,One of the best cafés in Kochi. Highly recommended!,5/4/2024,Alina,"ChaiCofi, Kochi",,
1271,2,Amazing place to chill. Strong coffee and good music.,3/25/2025,Saniya,"Kashi Art Café, Fort Kochi",,
1272,5,Amazing place to chill. Strong coffee and good music.,10/21/2024,Rohit,"ChaiCofi, Kochi",,
1273,1,Small portions. Price doesn’t match quality.,7/30/2024,Joel,"ChaiCofi, Kochi",,
1274,1,Loved the desserts here! Coffee was perfect.,12/16/2024,Joseph,"ChaiCofi, Kochi",,
1275,3,Great food and lovely ambience. Service was quick.,9/11/2024,Sandeep,"Kashi Art Café, Fort Kochi",,
1276,4,Perfect spot for brunch. Peaceful and aesthetic.,2/28/2025,Akshay,"French Toast, Panampilly",,
1277,5,Service was slow and the food was cold when served.,9/6/2024,Sandeep,"French Toast, Panampilly",,
1278,5,Service was slow and the food was cold when served.,1/8/2024,Gayathri,"Bloomsbury's, Kakkanad",,
1279,1,Loved the desserts here! Coffee was perfect.,7/15/2024,Anu,"Bloomsbury's, Kakkanad",,
1280,3,Service was slow and the food was cold when served.,10/29/2024,Nikhil,"French Toast, Panampilly",,
